"DateTimePST","DateTimeUTC","Stage","WT","YI","VB","WTmn","WTmx","WTvr","TW","LSU","TS_slot","TS_smp_code","TS_thr_code","IBatt","ISolar","Stg_Qual","TBatt","VLoad","VSolar","file_name"
2020-06-06 22:45:00,2020-06-07 06:45:00,0.12,2,7.6,13,1,7,0.6,7.6,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-06 23:00:00,2020-06-07 07:00:00,0.12,2,7.6,13,1,7,0.8,7.6,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-06 23:15:00,2020-06-07 07:15:00,0.12,2,7.6,13,1,9,1,7.6,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-06 23:30:00,2020-06-07 07:30:00,0.12,2,7.6,13,1,3,0.2,7.6,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-06 23:45:00,2020-06-07 07:45:00,0.12,1,7.6,13,1,6,0.6,7.6,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 00:00:00,2020-06-07 08:00:00,0.12,1,7.4,13,1,6,0.5,7.5,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 00:15:00,2020-06-07 08:15:00,0.12,2,7.6,13,1,6,0.6,7.5,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 00:30:00,2020-06-07 08:30:00,0.12,1,7.6,13,1,6,0.6,7.5,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 00:45:00,2020-06-07 08:45:00,0.12,2,7.6,13,1,4,0.3,7.5,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 01:00:00,2020-06-07 09:00:00,0.12,2,7.4,13,1,5,0.4,7.5,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 01:15:00,2020-06-07 09:15:00,0.12,2,7.4,13,1,8,0.7,7.4,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 01:30:00,2020-06-07 09:30:00,0.12,2,7.2,13,1,6,0.8,7.4,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 01:45:00,2020-06-07 09:45:00,0.12,1,7.2,13,1,4,0.3,7.4,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 02:00:00,2020-06-07 10:00:00,0.12,2,7.2,13,1,9,1.4,7.4,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 02:15:00,2020-06-07 10:15:00,0.12,2,7,13,1,7,0.8,7.4,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 02:30:00,2020-06-07 10:30:00,0.12,1,7,13,1,6,0.9,7.3,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 02:45:00,2020-06-07 10:45:00,0.12,1,7,13,1,4,0.2,7.3,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 03:00:00,2020-06-07 11:00:00,0.12,1,6.9,13,1,9,1.1,7.3,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 03:15:00,2020-06-07 11:15:00,0.12,1,6.9,13,1,6,0.5,7.2,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 03:30:00,2020-06-07 11:30:00,0.12,2,6.7,13,1,20,4.2,7.2,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 03:45:00,2020-06-07 11:45:00,0.12,2,6.5,13,1,5,0.6,7.2,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 04:00:00,2020-06-07 12:00:00,0.12,1,6.5,13,1,8,1.5,7.1,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 04:15:00,2020-06-07 12:15:00,0.12,2,6.3,13,1,13,2.6,7.1,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 04:30:00,2020-06-07 12:30:00,0.12,1,6.3,13,1,6,0.6,7.1,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 04:45:00,2020-06-07 12:45:00,0.12,1,6.3,13,1,5,0.4,7.1,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 05:00:00,2020-06-07 13:00:00,0.12,1,6.2,13,1,7,0.6,7,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 05:15:00,2020-06-07 13:15:00,0.12,2,6,13,1,8,0.9,7,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 05:30:00,2020-06-07 13:30:00,0.12,1,6.2,13,1,6,0.6,7,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 05:45:00,2020-06-07 13:45:00,0.12,2,6,13,1,12,2,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 06:00:00,2020-06-07 14:00:00,0.12,2,5.8,13,1,5,0.6,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 06:15:00,2020-06-07 14:15:00,0.12,2,5.8,13,1,36,23.1,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 06:30:00,2020-06-07 14:30:00,0.12,1,6,13,1,5,0.4,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 06:45:00,2020-06-07 14:45:00,0.12,2,6,13,1,5,0.4,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 07:00:00,2020-06-07 15:00:00,0.12,2,6,13,1,12,1.8,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 07:15:00,2020-06-07 15:15:00,0.12,2,6,13,1,13,2.1,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 07:30:00,2020-06-07 15:30:00,0.12,1,6.2,13,1,8,1.2,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 07:45:00,2020-06-07 15:45:00,0.12,1,6.3,13,1,7,0.9,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 08:00:00,2020-06-07 16:00:00,0.12,2,6.3,13,1,11,3.1,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 08:15:00,2020-06-07 16:15:00,0.12,2,6.5,13,1,7,1,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 08:30:00,2020-06-07 16:30:00,0.12,2,6.5,13,1,5,0.5,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 08:45:00,2020-06-07 16:45:00,0.12,1,6.7,13,1,4,0.3,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 09:00:00,2020-06-07 17:00:00,0.12,2,6.7,13,1,6,0.7,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 09:15:00,2020-06-07 17:15:00,0.12,1,6.9,13,1,6,0.8,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 09:30:00,2020-06-07 17:30:00,0.12,2,7,13,1,5,0.5,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 09:45:00,2020-06-07 17:45:00,0.12,2,7,13,1,6,0.8,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 10:00:00,2020-06-07 18:00:00,0.12,1,7,13,1,15,2.3,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 10:15:00,2020-06-07 18:15:00,0.12,2,7,13,1,4,0.3,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 10:30:00,2020-06-07 18:30:00,0.12,1,6.9,13,1,4,0.3,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 10:45:00,2020-06-07 18:45:00,0.12,1,7,13,1,5,0.5,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 11:00:00,2020-06-07 19:00:00,0.12,1,7,13,1,12,1.9,7,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 11:15:00,2020-06-07 19:15:00,0.12,1,7.2,12.9,1,5,0.4,7,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 11:30:00,2020-06-07 19:30:00,0.12,2,7.4,13,1,12,1.5,7,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 11:45:00,2020-06-07 19:45:00,0.12,2,7.6,13,1,7,0.5,7,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 12:00:00,2020-06-07 20:00:00,0.12,1,7.6,13,1,4,0.3,7,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 12:15:00,2020-06-07 20:15:00,0.12,2,7.9,13,1,5,0.5,7.1,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 12:30:00,2020-06-07 20:30:00,0.12,1,7.9,13,1,9,0.9,7.1,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 12:45:00,2020-06-07 20:45:00,0.12,1,8.1,13,1,5,0.6,7.1,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 13:00:00,2020-06-07 21:00:00,0.12,1,8.1,12.9,1,4,0.6,7.1,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 13:15:00,2020-06-07 21:15:00,0.12,2,8.3,13,1,17,4.6,7.2,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 13:30:00,2020-06-07 21:30:00,0.12,1,8.3,13,1,6,0.7,7.2,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 13:45:00,2020-06-07 21:45:00,0.12,1,8.6,12.9,1,5,0.5,7.2,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 14:00:00,2020-06-07 22:00:00,0.12,2,8.8,13,1,5,0.7,7.3,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 14:15:00,2020-06-07 22:15:00,0.12,1,9.1,13,1,15,3.8,7.3,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 14:30:00,2020-06-07 22:30:00,0.12,2,9.5,13,1,8,1,7.4,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 14:45:00,2020-06-07 22:45:00,0.11,3,9.7,13,1,10,2.4,7.4,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 15:00:00,2020-06-07 23:00:00,0.12,2,9.7,13,1,32,12.5,7.4,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 15:15:00,2020-06-07 23:15:00,0.12,2,9.3,13,1,12,1.8,7.4,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 15:30:00,2020-06-07 23:30:00,0.12,2,9,13,1,13,2.9,7.3,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 15:45:00,2020-06-07 23:45:00,0.12,3,8.4,13,2,4,0.3,7.3,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 16:00:00,2020-06-08 00:00:00,0.12,2,8.1,13,1,9,2,7.3,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 16:15:00,2020-06-08 00:15:00,0.12,2,7.6,13,1,16,3.7,7.3,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 16:30:00,2020-06-08 00:30:00,0.13,2,7.4,13,1,11,2.3,7.2,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 16:45:00,2020-06-08 00:45:00,0.12,2,7.2,13,1,7,1.3,7.2,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 17:00:00,2020-06-08 01:00:00,0.12,2,7.2,13,1,6,0.8,7.2,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 17:15:00,2020-06-08 01:15:00,0.12,2,7,13,1,8,1.7,7.2,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 17:30:00,2020-06-08 01:30:00,0.12,2,7,13,1,5,0.7,7.2,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 17:45:00,2020-06-08 01:45:00,0.12,2,7,13,1,6,0.9,7.2,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 18:00:00,2020-06-08 02:00:00,0.12,2,6.9,13,1,7,1.1,7.2,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 18:15:00,2020-06-08 02:15:00,0.12,2,6.9,13,1,5,0.5,7.2,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 18:30:00,2020-06-08 02:30:00,0.12,2,6.9,13,1,6,0.7,7.2,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 18:45:00,2020-06-08 02:45:00,0.12,1,6.7,13,1,3,0.2,7.2,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 19:00:00,2020-06-08 03:00:00,0.12,1,6.9,13,1,14,2.6,7.1,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 19:15:00,2020-06-08 03:15:00,0.12,1,6.7,13,1,3,0.3,7.1,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 19:30:00,2020-06-08 03:30:00,0.12,1,6.7,13,1,6,0.8,7.1,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 19:45:00,2020-06-08 03:45:00,0.12,2,6.5,13,1,4,0.6,7.1,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 20:00:00,2020-06-08 04:00:00,0.12,2,6.5,13,1,8,1,7.1,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 20:15:00,2020-06-08 04:15:00,0.12,2,6.5,13,1,6,0.5,7,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 20:30:00,2020-06-08 04:30:00,0.12,1,6.3,13,1,10,1.8,7,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 20:45:00,2020-06-08 04:45:00,0.12,1,6.3,13,1,5,0.4,7,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 21:00:00,2020-06-08 05:00:00,0.12,1,6.2,13,1,5,0.3,7,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 21:15:00,2020-06-08 05:15:00,0.12,1,6.2,13,1,7,1,7,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 21:30:00,2020-06-08 05:30:00,0.12,1,6,13,1,11,1.8,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 21:45:00,2020-06-08 05:45:00,0.12,1,5.8,13,1,4,0.3,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 22:00:00,2020-06-08 06:00:00,0.12,2,5.8,13,1,6,1,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 22:15:00,2020-06-08 06:15:00,0.12,1,5.8,13,1,6,0.8,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 22:30:00,2020-06-08 06:30:00,0.12,1,5.8,13,1,5,0.4,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 22:45:00,2020-06-08 06:45:00,0.12,1,5.6,13,1,6,0.9,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 23:00:00,2020-06-08 07:00:00,0.12,1,5.6,13,1,7,0.5,6.9,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 23:15:00,2020-06-08 07:15:00,0.12,1,5.6,13,1,6,0.6,6.8,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 23:30:00,2020-06-08 07:30:00,0.12,2,5.8,13,1,6,0.8,6.8,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-07 23:45:00,2020-06-08 07:45:00,0.12,2,5.8,13,1,6,0.7,6.8,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 00:00:00,2020-06-08 08:00:00,0.12,1,5.8,13,1,6,0.4,6.8,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 00:15:00,2020-06-08 08:15:00,0.12,1,5.6,13,1,10,1.1,6.8,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 00:30:00,2020-06-08 08:30:00,0.12,1,5.6,13,1,7,1.1,6.8,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 00:45:00,2020-06-08 08:45:00,0.12,2,5.8,13,1,9,1.7,6.8,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 01:00:00,2020-06-08 09:00:00,0.12,1,5.8,13,1,20,3.9,6.8,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 01:15:00,2020-06-08 09:15:00,0.12,1,5.6,13,1,3,0.3,6.7,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 01:30:00,2020-06-08 09:30:00,0.12,1,5.6,12.9,1,3,0.3,6.7,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 01:45:00,2020-06-08 09:45:00,0.12,1,5.5,13,1,8,1.1,6.7,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 02:00:00,2020-06-08 10:00:00,0.12,1,5.3,13,1,4,0.3,6.7,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 02:15:00,2020-06-08 10:15:00,0.12,2,5.1,12.9,1,7,1.2,6.6,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 02:30:00,2020-06-08 10:30:00,0.12,1,4.8,12.9,1,7,0.9,6.6,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 02:45:00,2020-06-08 10:45:00,0.12,1,4.8,13,1,9,1.1,6.5,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 03:00:00,2020-06-08 11:00:00,0.12,1,4.6,13,1,8,0.9,6.5,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 03:15:00,2020-06-08 11:15:00,0.12,1,4.2,12.9,1,4,0.2,6.5,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 03:30:00,2020-06-08 11:30:00,0.12,1,4.1,12.9,1,8,0.7,6.4,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 03:45:00,2020-06-08 11:45:00,0.12,1,4.1,12.9,1,7,1.3,6.4,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 04:00:00,2020-06-08 12:00:00,0.12,1,3.9,12.9,1,5,0.5,6.4,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 04:15:00,2020-06-08 12:15:00,0.12,2,3.9,12.9,1,4,0.5,6.4,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 04:30:00,2020-06-08 12:30:00,0.12,1,3.9,12.9,1,4,0.5,6.4,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 04:45:00,2020-06-08 12:45:00,0.12,2,3.7,12.9,1,7,1.3,6.4,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 05:00:00,2020-06-08 13:00:00,0.12,1,3.7,12.9,1,5,0.9,6.4,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 05:15:00,2020-06-08 13:15:00,0.12,1,3.7,13,1,8,1.1,6.4,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 05:30:00,2020-06-08 13:30:00,0.12,2,3.7,12.9,1,13,2.6,6.4,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 05:45:00,2020-06-08 13:45:00,0.12,2,3.7,12.9,1,8,1,6.4,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 06:00:00,2020-06-08 14:00:00,0.12,1,3.9,12.9,1,7,0.9,6.4,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 06:15:00,2020-06-08 14:15:00,0.12,2,4.2,12.9,1,68,47,6.4,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 06:30:00,2020-06-08 14:30:00,0.12,1,4.4,12.9,1,4,0.5,6.5,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 06:45:00,2020-06-08 14:45:00,0.12,2,4.6,13,1,10,1.3,6.5,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
2020-06-08 07:00:00,2020-06-08 15:00:00,0.12,1,4.8,12.9,1,8,1.3,6.5,2,0,0,0,NA,NA,NA,NA,NA,NA,"TRIPPSKNOB_W-2020-10-21-16-31-59.csv"
